YEAR;ALLSKY_SFC_SW_DWN;CLRSKY_SFC_SW_DWN;ALLSKY_KT;ALLSKY_SFC_LW_DWN;CLRSKY_SFC_PAR_TOT;T2M;T2MDEW;T2MWET;QV2M;RH2M;PRECTOTCORR;PS;WS10M;WD10M;TOA;Clear sky GHI;Clear sky BHI;Clear sky DHI;Clear sky BNI;GHI;BHI;DHI;BNI;Reliability
2021/12/19;3,09;3,39;0,63;286,87;61,98;8,26;3,76;6,01;4,88;74,94;0;101,63;2,02;126,31;4945,0166;3535,7405;2544,2991;991,4413;5979,791;3206,8823;2196,2229;1010,6594;4640,3335;0,9622
2021/12/20;3,13;3,32;0,65;280,53;60,7;7,99;2,37;5,18;4,46;70,69;0;101,4;3,26;226,69;4943,3862;3582,8025;2611,7515;971,051;6230,791;3398,688;2445,8855;952,8026;5475,5767;0,9774
2021/12/21;3,12;3,34;0,64;286,96;61,27;9,15;1,13;5,14;4,09;59,62;0;101,36;2,29;209,81;4943,0522;3534,7634;2535,8826;998,881;6016,0278;3391,9592;2436,3049;955,6542;5431,4282;0,9778
2021/12/22;3,06;3,25;0,63;295,52;59,92;9,89;2,23;6,06;4,46;60,38;0;101,28;3,53;216,69;4944,1504;3438,2205;2319,6108;1118,6095;5445,2158;2522,9648;991,1292;1531,8357;2045,0591;0,9774
2021/12/23;2,71;3,14;0,55;306,05;57,92;12,53;4,88;8,7;5,37;61,19;0;101,13;2,52;194,94;4946,5488;3417,2625;2304,8967;1112,3657;5440,9111;2828,4333;1597,5083;1230,9249;3442,3682;0,9778
2021/12/24;3,15;3,32;0,65;288,59;60,62;12,56;2,63;7,6;4,58;53,06;0;101,11;2,46;185,81;4950,3867;3569,7249;2627,7009;942,0238;6249,4663;3183,5083;2187,5569;995,9514;4629,8516;0,9774
2021/12/25;2,43;3,21;0,5;307,36;59,21;11,58;0,9;6,25;4,09;49,12;0;100,74;3,69;201,81;4955,5479;3366,3149;2089,5232;1276,7917;4853,6362;2054,3452;256,6518;1797,6935;538,8479;0,9774
2021/12/26;3,06;3,27;0,62;302,9;60,62;12,6;3,6;8,1;5,07;55,62;0;100,45;4,57;218,38;4962,0879;3393,2424;2238,8438;1154,3988;5228,4126;3090,3367;1919,8036;1170,533;4114,5005;0,9774
2021/12/27;2,39;3,19;0,49;317,13;60,37;13,84;7,41;10,63;6,41;67,88;0;100,7;3,77;262,06;4969,9741;3355,677;2153,8047;1201,8722;4981,9141;1854,3472;107,7969;1746,5503;330,4672;0,9774
2021/12/28;2,94;3,42;0,6;310,77;63,77;13,48;8,75;11,12;7,02;74,69;0;100,89;4,09;286,88;4979,2314;3614,303;2731,582;882,7208;6472,5562;3543,365;2676,3191;867,046;6224,396;0,9826
2021/12/29;3,31;3,5;0,67;307;65,45;12,64;4,16;8,4;5,07;59,12;0;101,02;2,42;284,56;4989,8843;3538,6836;2538,679;1000,0048;5946,1738;3354,8938;2379,9268;974,967;5285,0591;0,9826
2021/12/30;3,17;3,46;0,64;308,74;65,42;15,73;4,44;10,08;5,19;48,88;0;101,11;1,54;264,31;5001,874;3565,4045;2647,7749;917,6296;6227,9033;3356,7847;2468,5388;888,2458;5441,7104;0,9819
2021/12/31;3,34;3,47;0,68;304,91;65,02;13,23;8,43;10,83;6,84;73,69;0;101,52;2,93;87,19;5015,1401;3647,9888;2888,5901;759,3985;6925,1011;3481,908;2735,3555;746,5524;6145,627;0,9823
2022/01/01;3,41;3,51;0,69;289,13;65,34;11,81;8,15;9,98;6,65;78,75;0,11;101,81;1,91;112,19;5029,8325;3616,5439;2682,2107;934,3334;6284,6973;3427,5544;2504,293;923,2615;5506,605;0,9819
2022/01/02;3,45;3,57;0,7;283,61;66,05;11,67;5,42;8,55;5,55;68,25;0,02;101,83;1,07;176,44;5045,8467;3627,6968;2577,5208;1050,1759;6068,9526;3431,3628;2371,4077;1059,9551;5265,9834;0,9816
2022/01/03;3,47;3,59;0,7;276,4;65,64;10,4;2,67;6,54;4,58;60,44;0;101,68;2,21;237,12;5063,1772;3687,2715;2722,0825;965,189;6339,5723;3670,9026;2711,4937;959,409;6228,4854;0,9812
2022/01/04;3,45;3,61;0,69;276,72;65,04;9,12;0,87;4,99;4,03;58,88;0;101,21;3,82;226,5;5081,8164;3726,4673;2712,0544;1014,4127;6374,4971;3692,1753;2688,2439;1003,9313;6180,4453;0,9809
2022/01/05;3,44;3,6;0,69;284,61;65,39;10,06;2,15;6,11;4,46;60,44;0;100,47;4,82;241,44;5101,6875;3783,9675;2852,9812;930,9864;6626,7173;3690,9072;2772,3804;918,527;6149,3223;0,9812
2022/01/06;2,23;3,54;0,45;306,79;64,29;7,5;2,23;4,87;4,46;69,88;0;100,29;3,95;282,56;5122,937;3822,0344;3063,72;758,3145;7250,1709;1895,2996;176,0232;1719,2764;518,394;0,9809
2022/01/07;3,3;3,56;0,65;302,36;64,42;8,23;0,98;4,6;4,09;62,31;1,57;100,75;3,75;227,12;5145,4629;3639,7451;2438,6707;1201,0747;5579,1143;2986,6824;1620,1699;1366,5123;3181,843;0,9806
2022/01/08;3,28;3,45;0,65;284,08;62,36;9,08;-0,17;4,46;3,72;53,44;0,01;101,17;5,17;306,06;5169,2534;3797,1489;2748,895;1048,254;6393,2769;3661,6765;2645,1926;1016,4837;5900,7373;0,9802
2022/01/09;2,95;3,74;0,58;282,23;67,77;7,73;-0,1;3,82;3,78;61,31;0;100,9;5,44;268,75;5194,2959;3830,6687;2895,2935;935,3752;6689,1812;2676,356;982,7451;1693,6107;2385,0708;0,9851
2022/01/10;3,04;3,37;0,59;307,02;63,35;11,84;3,5;7,67;5,07;58,12;0;100,08;6,48;270,38;5220,5762;3666,5383;2627,5515;1038,9869;5905,5962;3348,8457;2227,4026;1121,443;4719,1333;0,9847
2022/01/11;3,49;3,71;0,67;289,62;67,41;10,33;1,51;5,92;4,33;57,69;0;100,61;3,66;231,69;5248,0444;3762,0107;2636,2764;1125,7345;5787,4814;2970,4937;1570,6433;1399,8502;3065,2505;0,9847
2022/01/12;3,45;3,68;0,66;289,45;67;8,33;1,16;4,74;4,09;62,69;0;101,27;2,58;220,62;5276,8076;3776,708;2651,9902;1124,7179;5933,0571;3676,6448;2565,7771;1110,8677;5453,7603;0,9844
2022/01/13;3,12;3,72;0,59;293,7;67,3;7,5;1,21;4,36;4,09;66,88;0;101,63;3,34;162,75;5306,7295;3811,4021;2737,0562;1074,3459;6101,9131;2709,7913;1175,84;1533,9513;2360,5259;0,9837
2022/01/14;3,07;3,6;0,59;310,8;65,68;7,76;3,15;5,46;4,7;75,56;0,16;101,88;4,41;43,44;5337,8271;3809,9907;2730,1104;1079,8804;6060,5947;2082,7178;428,9968;1653,7209;746,2672;0,9833
2022/01/15;3,65;3,88;0,69;267,66;70,13;6,83;2,08;4,46;4,39;74,31;0;101,79;1,73;203,81;5370,083;3842,8779;2658,8652;1184,0126;5937,7109;3724,8875;2549,6726;1175,215;5427,188;0,983
2022/01/16;3,66;3,84;0,69;274,39;70,17;7,17;0,41;3,8;3,85;65,06;0;101,85;2,15;221,5;5403,479;3928,5835;2864,2444;1064,339;6418,7524;3794,488;2734,3718;1060,1162;5795,4902;0,9826
2022/01/17;3,76;3,93;0,7;269,88;71,73;7,76;0,24;4;3,78;60,38;0;102,08;1,41;208,56;5438,0391;3990,0281;2974,2524;1015,7757;6607,2368;3582,0515;2505,697;1076,3544;4952,7778;0,9767
2022/01/18;3,66;3,89;0,68;270,33;70,51;8,07;-0,33;3,87;3,66;56,88;0;102,21;0,7;205,44;5473,6782;3986,4272;2873,9304;1112,4967;6378,3857;3703,6973;2537,9426;1165,7546;5265,311;0,9816
2022/01/19;3,63;3,84;0,67;267,99;68,75;7,73;-1,01;3,36;3,48;55,56;0;102,15;1,39;192,12;5510,3989;4056,1624;2974,4766;1081,686;6555,4272;3863,3975;2745,3184;1118,0791;5673,2842;0,9812
2022/01/20;3,55;3,86;0,65;267,39;68,73;7,92;-1,06;3,43;3,48;54,75;0;101,67;1,93;204,69;5548,2217;4021,3394;2833,7434;1187,5959;6224,2715;3316,4397;1751,0157;1565,424;3745,8608;0,9806
2022/01/21;3,75;3,94;0,68;265,58;70,65;8,23;-1,52;3,36;3,36;52,5;0;101,38;1,86;174,44;5587,0713;4118,4492;3085,676;1032,7734;6730,1206;3457,6577;2180,689;1276,9688;3921,019;0,9802
2022/01/22;3,76;3,94;0,68;267,39;70,56;8,68;-1,56;3,56;3,36;49,62;0;101,62;1,21;79,75;5626,938;4071,7249;2797,1533;1274,5717;6100,6245;3874,2192;2571,0654;1303,1539;5251,9326;0,9799
2022/01/23;2,85;3,87;0,51;297,57;69,1;7,72;-1,02;3,35;3,48;56,12;0,02;101,81;1,59;118,75;5667,8574;4002,5039;2634,2024;1368,3016;5579,606;3568,6724;2178,5022;1390,1699;4133,2886;0,9795
2022/01/24;3,64;4,03;0,65;289,3;73,52;7,31;1,55;4,43;4,21;69,88;0;101,75;2,2;96,44;5709,7236;4244,5454;3275,6287;968,9169;7199,3545;3733,5142;2644,0801;1089,4341;5055,4756;0,9788
2022/01/25;3,99;4,14;0,7;266,1;74,37;7,76;-0,72;3,52;3,54;57,62;0;101,96;1,72;66,12;5752,5923;4266,1001;3243,2969;1022,8031;7030,8467;3918,238;2750,1428;1168,0953;5412,4688;0,9781
2022/01/26;3,97;4,17;0,7;273,27;76,15;7,01;1,89;4,44;4,27;72,25;0;102,14;2,27;124,5;5796,3662;4276,252;3180,0244;1096,2274;6725,1113;3896,7856;2699,9556;1196,8301;5184,5527;0,983
2022/01/27;3,98;4,24;0,7;269,07;76,24;7,05;-0,19;3,43;3,66;62,62;0;102,01;1,91;202,31;5841,0972;4274,5767;3030,2356;1244,3412;6404,436;3665,1458;2217,1106;1448,0353;4129,6919;0,9823
2022/01/28;4;4,27;0,69;265,08;75,95;7,9;-2,02;2,94;3,23;51,5;0;101,97;1,16;159,94;5886,6421;4362,5366;3138,9517;1223,5848;6603,8721;4220,1338;2987,7419;1232,3918;5926,6118;0,9823
2022/01/29;4,06;4,35;0,7;264,16;77,41;7,74;-2,65;2,55;3,05;49,81;0;101,99;1,52;273,75;5933,1455;4418,9971;3170,8281;1248,1688;6665,7793;4280,5776;3030,8228;1249,755;6050,6099;0,9816
2022/01/30;4,09;4,33;0,7;267,41;77,98;8,09;-4,04;2,02;2,75;43,31;0;101,9;2,58;248,25;5980,4824;4353,2861;3014,8623;1338,4237;6158,6694;4353,2861;3014,8623;1338,4237;6158,6694;1
2022/01/31;4,07;4,34;0,69;272,15;76,95;7,37;-5,82;0,77;2,38;41,19;0;101,21;4,88;235,19;6028,6118;4539,3901;3354,2937;1185,0963;6985,6865;4111,668;2800,3762;1311,2917;5264,8877;0,9858
2022/02/01;3,61;4,2;0,6;289,03;76,23;9,41;-0,77;4,33;3,6;50,94;0;100,59;5,2;258,56;6077,5713;4078,2874;2300,0117;1778,2756;4423,4458;3843,3511;2107,7546;1735,5967;3828,6904;0,9851
2022/02/02;4,23;4,33;0,7;282,77;79,73;8,7;0,73;4,72;3,97;59,38;0;101,18;4,27;301,44;6127,2915;4449,5581;3136,6379;1312,92;6304,6641;4359,6011;3058,3855;1301,2155;5849,228;0,9844
2022/02/03;4,38;4,52;0,72;283,54;82,95;11,56;2,77;7,16;4,58;57,06;0;101,43;3,12;182,75;6177,7197;4555,8706;3339,908;1215,9625;6770,9492;4517,2979;3317,4121;1199,8855;6633,2783;0,984
2022/02/04;4,19;4,35;0,68;280,7;78,45;10,57;-0,57;5;3,6;48,56;0;101,52;4,81;210,69;6228,9028;4633,8633;3417,3811;1216,4823;6847,7944;4588,6089;3373,9087;1214,7003;6567,9048;0,9833
2022/02/05;3,75;4,52;0,6;295,95;81,66;12,26;-2,83;4,71;3,05;37;0;101,24;3,12;210,5;6280,7705;4630,1504;3293,1633;1336,9869;6597,2573;3972,0347;2297,0303;1675,0043;4415,8369;0,983
2022/02/06;3,93;4,4;0,62;302,52;80,26;12,94;-0,88;6,03;3,6;40,81;0;101,23;3,77;87,69;6333,2944;4474,1309;2733,1121;1741,0189;5296,7539;3134,1943;943,7236;2190,4707;1744,1321;0,9767
2022/02/07;4,26;4,41;0,67;292,17;81,33;11,6;5,82;8,71;5,74;71,06;0;101,34;4,04;52,19;6386,4106;4607,7739;3159,1799;1448,5942;6216,021;4283,4756;2675,5591;1607,9164;4907,5688;0,9816
2022/02/08;4,28;4,5;0,67;287,94;82,15;11,07;3,72;7,39;4,94;64,12;0;101,72;5,03;75,19;6440,1816;4775,0386;3646,7166;1128,322;7091,5537;4725,9868;3594,7158;1131,2714;6770,6841;0,9809
2022/02/09;4,5;4,75;0,7;274,39;85,96;8,34;1,61;4,98;4,21;65,62;0;102,11;4,16;73,06;6494,5288;4962,8906;3837,6433;1125,2472;7601,7646;4610,4771;3398,6216;1211,8556;5957,0498;0,9802
2022/02/10;4,67;4,83;0,72;273,87;88,01;8,64;1,28;4,96;4,15;64,12;0;101,86;3,34;90,62;6549,4258;4973,1558;3852,092;1121,064;7638,8833;4915,8462;3783,6589;1132,1875;7213,605;0,9795
2022/02/11;3,89;4,71;0,59;306,92;85,66;9,26;0,94;5,1;4,03;58,81;0;101,37;2,25;106,12;6604,8457;4857,8794;3425,834;1432,0455;6578,3525;2414,3481;80,472;2333,8762;175,0518;0,9788
2022/02/12;4,61;4,76;0,7;296,64;86,55;10,51;0,36;5,44;3,85;51,75;0;101,23;3,25;73,81;6660,7632;4954,9277;3573,2244;1381,7034;6968,5288;4658,8042;3129,9783;1528,8256;5792,4248;0,9826
2022/02/13;4,45;4,75;0,67;294,92;86,56;11,42;4,41;7,92;5,19;65,12;0;101,2;6,48;79,94;6717,1514;4808,6724;3245,7886;1562,8839;6005,8887;3666,1218;1571,7915;2094,3303;2501,3284;0,9823
2022/02/14;2,8;4,37;0,42;321,06;80,14;12,19;2,16;7,18;4,52;54,75;0;100,71;5,7;79,19;6773,9839;3767,7993;1094,551;2673,2483;1889,5858;2479,7749;418,2211;2061,5537;738,1628;0,9819
2022/02/15;4,21;4,3;0,62;314,41;78,04;12,23;3,4;7,82;4,88;60,75;0,06;100,92;3,46;174,75;6831,2012;4612,7451;2483,1458;2129,5994;4417,9263;4402,9678;2334,4409;2068,5271;3909,9358;0,9816
2022/02/16;4,71;5,06;0,7;283,48;91,61;10,52;0,56;5,55;3,97;52,38;0;101,45;3,23;180;6888,854;4836,7812;2931,782;1904,9994;5299,7358;4807,5688;2919,2126;1888,356;5222,1001;0,9861
2022/02/17;4,8;4,98;0,7;299,46;92,68;11,84;1,05;6,45;4,09;48,69;0;101,23;3,29;245,62;6946,8735;5174,7285;3990,28;1184,4484;7416,1206;4998,7114;3790,9333;1207,7781;6721,7344;0,9858
2022/02/18;4,99;5,15;0,72;297,92;95,12;13,55;2,44;8;4,46;48,88;0;101,19;2,06;244;7005,2344;5301,0273;4110,9966;1190,0311;7770,8013;5293,4346;4103,4956;1189,9392;7687,5229;0,9847
2022/02/19;2,48;5,07;0,35;328,95;93,9;13,76;2,87;8,32;4,64;50,06;0;100,93;3,84;190,81;7063,9097;5074,0684;3398,6335;1675,4346;6195,6499;2503,3914;93,4465;2409,9448;172,6465;0,984
2022/02/20;4,06;4,61;0,58;338,61;85,51;15,58;1,22;8,4;4,15;39;0;101,09;2,76;122,75;7122,8745;3879,2571;1022,9445;2856,3125;1744,4683;3465,3784;805,5426;2659,8357;1348,033;0,9833
2022/02/21;5,02;5,15;0,7;305,57;95,59;14,08;5,1;9,59;5,43;58,31;0;101,27;3,08;181,25;7182,1021;5298,6538;3807,8035;1490,8505;6957,4614;5095,2886;3539,071;1556,2174;6228,7744;0,9826
2022/02/22;4,6;4,74;0,64;305,23;85,63;13,6;1,3;7,44;4,21;46,69;0;101,1;4,91;195,19;7241,5664;5222,0864;3482,7104;1739,3759;6075,4673;5219,3931;3481,2595;1738,1338;6054,3491;0,9819
2022/02/23;5,03;5,21;0,7;293,24;94,34;11,63;-0,38;5,63;3,66;46,62;0;101,51;2,64;147,31;7301,2085;5537,4243;4120,1802;1417,2444;7414,2656;5490,0342;4070,7209;1419,313;7106,2144;0,9816
2022/02/24;4,97;5,3;0,68;298,43;95,59;12,68;-2,78;4,94;3,05;35;0;101,43;2,45;203,38;7361,0801;5466,4497;3799,6001;1666,8495;6781,2871;5275,9331;3628,835;1647,0985;6177,1123;0,9809
2022/02/25;5,11;5,28;0,7;300,45;96,83;13,01;-2,5;5,25;3,11;36,5;0;101,09;3,25;205,06;7421,1597;5370,4092;3610,1411;1760,2679;6342,2197;5207,5762;3391,5977;1815,9788;5594,582;0,9799
2022/02/26;4,8;5,15;0,65;308,16;94,88;14,94;-3,42;5,76;2,93;29,19;0;100,9;2,57;153,38;7481,335;5117,751;2892,3962;2225,355;4987,1382;4767,46;2624,7075;2142,7527;4364,3091;0,9792
2022/02/27;3,77;4,97;0,51;329,08;91,9;15,15;2,96;9,05;4,88;46;0,14;100,93;4,2;78,12;7541,6167;4978,3999;2593,644;2384,7559;4356,1919;3422,9714;1091,3783;2331,593;1771,6774;0,9833
2022/02/28;2,09;4,71;0,28;347,95;86,49;14,12;8,23;11,17;6,77;69,31;1,11;100,81;5,8;86,06;7601,979;4403,1152;1465,2223;2937,8928;2443,2222;2111,1458;88,6652;2022,4807;138,6234;0,983
2022/03/01;4,09;5,5;0,54;321,7;99,7;11,08;1,22;6,15;4,15;53,25;0,06;101,33;5,99;47,25;7662,3623;5737,7881;4325,2178;1412,5704;7449,9331;3893,2883;2019,085;1874,2034;3397,9575;0,9826
2022/03/02;5,32;5,76;0,7;288,23;104,22;9,54;0,66;5,1;3,97;57,56;0;101,55;2,05;74,75;7722,8213;6028,0674;4950,1152;1077,9524;8755,248;5949,479;4848,9648;1100,5143;8191,4116;0,9823
2022/03/03;5,54;5,83;0,72;287,53;104,46;10,8;-2,49;4,15;3,17;42,56;0;100,92;2;182,62;7783,3423;6067,6504;4822,4917;1245,1589;8498,0742;6022,3169;4775,8594;1246,4575;8198,2451;0,9809
2022/03/04;5,39;5,72;0,7;300,85;104,66;12,27;-4,58;3,84;2,69;31,94;0,01;100,22;1,95;172,62;7843,7993;5911,6226;4438,5405;1473,0819;7643,4658;5835,3467;4359,145;1476,2018;7231,6533;0,9802
2022/03/05;4,93;5,52;0,63;320,95;99,6;13,01;2,1;7,55;4,46;49,81;0,03;100,17;3,27;320,44;7904,2075;5974,8672;4597,4795;1377,3879;7862,9702;5556,5835;3994,9497;1561,6339;6558,6748;0,9847
2022/03/06;5,11;5,66;0,65;309,55;103,02;12,89;3,04;7,96;4,7;52,81;0,02;100,39;2,83;118,5;7964,5127;5820,5303;4000,3865;1820,1438;6706,7051;5413,4019;3522,114;1891,288;5548,0918;0,9844
2022/03/07;5,44;5,82;0,68;303,67;105,62;13,18;3,14;8,15;4,76;54,25;0,01;100,19;3,65;81,19;8024,8247;6025,7935;4477,5767;1548,2168;7596,6748;5863,2544;4290,1387;1573,1158;6933,7432;0,9833
2022/03/08;3,94;5,55;0,49;323,95;101,72;12,24;6,71;9,48;6,1;71,75;0,42;100,61;3,01;105,38;8084,9814;6025,8726;4425,6245;1600,2483;7402,8911;4525,0713;2311,2053;2213,866;3757,3083;0,9826
2022/03/09;4,43;5,84;0,55;330,21;108,27;12,4;4,62;8,51;5,25;61,44;0,11;101,14;2,53;131,44;8144,9941;6030,2979;4401,6562;1628,6416;7296,6372;5304,1714;3302,6099;2001,5613;5235,5654;0,9819
2022/03/10;5,34;5,99;0,66;311,77;110,47;13,13;3,58;8,36;4,88;55,5;0;101,39;3,1;118,56;8204,8398;6104,5459;4419,7183;1684,8281;7300,2339;4241,5869;1353,5564;2888,0308;1893,9987;0,9812
2022/03/11;5,64;5,9;0,69;308,8;106,84;14,79;0,51;7,65;3,91;39,25;0;101,1;2,8;176,69;8264,5381;6152,7905;4476,0132;1676,7771;7378,1069;6088,98;4418,2588;1670,7212;7062,1934;0,9806
2022/03/12;3,35;5,66;0,41;336,3;101,67;15,8;-2,65;6,58;3,11;29;0,01;100,76;4,59;185,5;8324,0303;5874,3374;3485,0903;2389,2471;5538,8218;3102,4087;274,6462;2827,7625;461,9515;0,9799
2022/03/13;5,51;6,01;0,66;334,59;109,1;17,38;-4,37;6,51;2,69;23,62;0;100,7;3,72;184,94;8383,292;6071,9795;4003,3904;2068,5889;6354,7212;5919,9292;3879,9636;2039,9657;5855,666;0,9844
2022/03/14;6,01;6,18;0,72;313,42;113,14;18,27;-2,82;7,73;3,11;26,75;0,01;101,01;6,18;126,5;8442,3574;6240,2495;4313,7017;1926,5477;6906,0566;6202,9971;4289,8623;1913,1346;6762,2441;0,9833
2022/03/15;5,31;6,14;0,63;330,88;112,29;17,81;0,95;9,38;4,27;39,88;0;101,22;7,41;112,56;8501,1016;6273,748;4341,3979;1932,3497;6816,2188;4522,2021;1437,0582;3085,1438;2346,947;0,983
2022/03/16;4,26;5,28;0,5;361,86;94,57;19,2;-3,96;7,62;2,87;22,25;0;100,44;8,33;134,69;8559,6025;5074,3979;2013,0225;3061,3755;3009,4775;2849,1824;616,7174;2232,4651;844,5356;0,9826
2022/03/17;4,63;4,67;0,54;357,66;82,97;18,13;-1,77;8,19;3,42;26,38;0;99,95;5,32;218,31;8617,8457;6372,3486;4397,4102;1974,9381;6650,3857;6360,1348;4395,0474;1965,087;6636,6592;0,9865
2022/03/18;5,5;5,82;0,64;338,27;105,33;17,98;0,04;9,01;3,85;32,19;0;100,21;2,44;198,94;8675,7432;6410,9487;4331,3013;2079,6477;6818,2808;6110,4702;3964,5598;2145,9104;5833,5312;0,9858
2022/03/19;4,52;4,96;0,52;350,37;90,38;17;4,47;10,73;5,43;48,06;0,39;100,2;3,71;113,94;8733,2812;6310,8462;4160,9717;2149,8748;6334,2822;6127,7095;4062,4546;2065,2549;5932,6646;0,9854
2022/03/20;3,14;4,01;0,36;358,24;71,87;15,19;9,01;12,11;7,14;70,25;0,8;100,8;7,37;62,88;8790,5469;5892,9487;2991,8647;2901,084;4458,4004;5082,666;2403,3772;2679,2888;3141,2578;0,9844
2022/03/21;4,7;5,6;0,53;335,88;103,09;14,3;6,3;10,3;5,92;62,19;0,2;101,4;6,41;88,88;8847,4229;6623,9136;4809,4048;1814,5089;7455,959;6102,9453;4339,7197;1763,2257;6013,5737;0,9837
2022/03/22;5,19;6,05;0,59;333,62;111,4;14,2;3,18;8,69;4,7;49,75;0;101,41;5,08;111,69;8903,874;6428,8691;4092,1079;2336,7612;6306,0068;4314,7524;1354,8315;2959,9211;1940,7823;0,9781
2022/03/23;4,1;6,42;0,46;342,41;119,14;13,94;2,05;8;4,39;48,44;0;101,38;5,43;107,19;8959,9785;6635,2837;4685,2065;1950,0771;7302,5591;4149,8623;1201,2959;2948,5664;1898,9535;0,9826
2022/03/24;6,22;6,52;0,7;308,48;119,45;14,33;-1,1;6,62;3,54;39,94;0;101,21;6,67;102,81;9015,7295;6734,4937;4731,4233;2003,0703;7254,708;6481,8979;4437,2266;2044,6716;6419,3281;0,9816
2022/03/25;4,83;5,65;0,54;345,05;101,79;16,85;-2,05;7,4;3,3;32,88;0;100,63;8,99;107,25;9071,0049;5316,5693;1663,9347;3652,6348;2374,4287;4441,6714;1162,4033;3279,2681;1670,1805;0,9809
2022/03/26;4,42;4,5;0,48;376,35;79,01;20,12;-3,59;8,26;2,93;21,44;0;100,14;6,37;173,62;9125,8037;6660,7485;4104,0371;2556,7117;6034,2637;6660,7485;4104,0371;2556,7117;6034,2637;0,9806
2022/03/27;5,73;5,74;0,62;353,13;104,09;20,14;-1,15;9,5;3,48;24,56;0;100,66;2,6;192,94;9180,252;6644,3447;4035,9138;2608,4309;6040,2397;6602,7437;4024,0032;2578,7405;5974,7178;0,9795
2022/03/28;5,95;6,05;0,65;342,2;111,84;18,37;6,06;12,22;5,86;47,12;0;101,05;3,43;85,69;9234,1826;6570,0088;3904,3669;2665,6416;5732,3672;6331,2808;3697,7134;2633,5671;5258,5381;0,984
2022/03/29;4,96;6,08;0,54;354,7;113,6;19,08;6,59;12,84;6,1;49,12;0,06;100,44;4,56;143;9287,5811;6479,1572;3688,2632;2790,8943;5377,0693;4712,9478;2007,2155;2705,7322;2523,5886;0,9837
2022/03/30;1,46;5,28;0,16;387,38;96,51;24,17;5,82;14,99;5,86;31,25;2,11;99,21;7,41;203,75;9340,5967;5141,1904;1501,8185;3639,3718;2026,9705;1439,0125;83,354;1355,6584;103,7749;0,9826
2022/03/31;6,65;6,9;0,71;343,05;127,7;19,44;5,94;12,69;5,92;43,5;0,03;99,28;8,12;272,88;9393,0566;6975,8989;4779,958;2195,9409;7063,8994;6947,8296;4766,0635;2181,7659;6974,6475;0,9819
2022/04/01;6,68;7,08;0,71;325,2;130,39;17,48;3,19;10,33;4,82;40,06;0;99,94;5,73;277,06;9444,9834;6909,1348;4611,9673;2297,1675;6516,4116;6835,9985;4586,8125;2249,1858;6430,314;0,9868
2022/04/02;6,65;6,94;0,7;318,02;126,59;16,8;1,19;9;4,21;37,75;0;100,4;4,1;281,5;9496,3916;7069,1484;4867,5391;2201,6099;7063,1831;7069,1484;4867,5391;2201,6099;7063,1831;0,9861
2022/04/03;6,29;6,66;0,66;330,3;122,49;18,3;4,61;11,46;5,37;43,62;0;100,02;7,53;88,06;9547,2646;6575,897;3530,5125;3045,3845;4995,5781;6496,5435;3433,5854;3062,958;4856,9033;0,9851
2022/04/04;6,06;6,55;0,63;354,5;120,12;20,13;4,52;12,33;5,68;47,56;0,03;99,43;5,59;127,81;9597,5684;6764,6519;3789,6711;2974,9807;5410,9136;6134,4346;3283,9109;2850,5234;4369,0825;0,9844
2022/04/05;5,85;6,25;0,61;372,65;116,36;22,97;6,5;14,73;6,16;38,38;0;99,68;3,34;180,12;9647,3037;6785,8843;3968,7278;2817,1567;5624,6919;6353,0479;3628,9773;2724,0703;4880,3008;0,9837
2022/04/06;5,15;6,24;0,53;381,01;115,09;22,3;4,12;13,2;5,19;31,69;0;99,9;5,47;271,38;9696,4854;6976,019;4357,7646;2618,2546;6317,5771;5149,8896;2023,4443;3126,4451;2857,7993;0,983
2022/04/07;7,02;7,43;0,73;319,68;135,88;18,03;4,4;11,22;5,19;42,19;0;100,83;2,79;136,5;9745,0684;7462,3506;5471,8955;1990,455;8103,6436;7447,9819;5468,6973;1979,2849;8071,9697;0,9823
2022/04/08;7,18;7,53;0,73;318,99;136,9;18,29;1,91;10,1;4,33;36,5;0;100,87;2,57;91,81;9793,043;7603,3721;5792,2446;1811,1274;8683,1846;7603,3721;5792,2446;1811,1274;8683,1846;0,9816
2022/04/09;7,17;7,48;0,73;325,49;135,34;21,3;-0,55;10,37;3,66;24,56;0;100,47;1,78;214,19;9840,4238;7717,2471;6015,5054;1701,7417;9087,0986;7662,188;5962,7949;1699,3933;8819,6416;0,9809
2022/04/10;7,23;7,41;0,73;320,88;137,36;20,11;3,79;11,95;5,07;36,5;0;100,68;5,31;106,81;9887,2021;7244,6333;4615,4824;2629,1506;6613,8149;7244,6333;4615,4824;2629,1506;6613,8149;0,9802
2022/04/11;7,11;7,38;0,72;319,55;134,09;19,82;4,02;11,92;5,13;41,31;0;100,71;5,74;103,75;9933,3496;7522,8687;5399,6187;2123,2498;7839,562;7485,5088;5383,7358;2101,7729;7731,5586;0,9795
2022/04/12;6,14;7,13;0,62;337,85;130,04;20,76;4,29;12,52;5,25;39,31;0;100,02;7,53;91,69;9978,8203;7250,4233;4683,9141;2566,5093;6488,3306;4758,0786;873,91;3884,1685;1361,2407;0,9844
2022/04/13;5,36;6,17;0,54;376,94;110,76;22,23;5,73;13,98;5,98;40,25;0;99,16;5,3;79,75;10023,7578;6779,8979;3390,022;3389,876;4737,064;4186,9189;777,538;3409,3809;965,0089;0,9833
